taxon,cruise_id,year,sight_num,date_gmt,month_gmt,day_gmt,time_gmt,yrday_gmt,lat,lon,observer,species,bearing,distance_nm,count,reticle,method_sighting,on_ice_YN,cue,group_max,group_min,ice_cover
cetacean,NBP0202,2002,1,4/18/2002,04,18,17:22:40,107.72408,-67.0115,-69.3585,DG ,like_sei_whale,270,3,3,0,1,-9999.0,3,3,3,0
cetacean,NBP0202,2002,2,4/19/2002,04,19,13:34:37,108.56571,-67.1687,-70.3775,DG ,humpback_whale,285,1.8,2,0,1,-9999.0,1,3,2,0
cetacean,NBP0202,2002,3,4/19/2002,04,19,17:08:17,108.71408,-67.0502,-70.7550,DG ,minke_whale_ordinary,280,0.02,2,0,1,-9999.0,3,3,2,0
cetacean,NBP0202,2002,4,4/19/2002,04,19,17:51:45,108.74427,-67.0153,-70.8737,DG ,-9999.0,280,0.6,3,0,1,-9999.0,1,2,1,0
cetacean,NBP0202,2002,5,4/19/2002,04,19,18:09:35,108.75665,-67.0013,-70.9208,DG ,humpback_whale,270,1,4,0,1,-9999.0,1,4,3,0
cetacean,NBP0202,2002,6,4/19/2002,04,19,19:21:06,108.80632,-66.9437,-71.1115,DG ,humpback_whale,0,4,4,0,1,-9999.0,1,5,4,0
cetacean,NBP0202,2002,7,4/19/2002,04,19,19:50:28,108.82672,-66.9205,-71.1927,DG ,like_humpback_whale,335,6,2,0,2,-9999.0,1,4,2,0
cetacean,NBP0202,2002,8,4/19/2002,04,19,20:36:34,108.85873,-66.8843,-71.3172,DG ,humpback_whale,280,7,5,0,2,-9999.0,1,6,4,0
cetacean,NBP0202,2002,9,4/27/2002,04,27,20:59:33,116.87469,-67.8812,-72.5372,DG ,humpback_whale,118,0.1,4,0,1,-9999.0,1,4,4,0
cetacean,NBP0202,2002,10,4/30/2002,04,30,18:50:14,119.78488,-68.9015,-69.6877,DG ,killer_whale,10,3.5,4,0,2,-9999.0,3,5,3,0
cetacean,NBP0202,2002,11,5/2/2002,05,02,14:39:26,121.61072,-68.0110,-73.5875,DG ,like_humpback_whale,260,0.4,1,0,1,-9999.0,1,1,1,0
cetacean,NBP0202,2002,12,5/4/2002,05,04,18:22:58,123.76595,-68.5350,-73.4940,DG ,humpback_whale,145,2.5,1,0,1,-9999.0,3,2,1,0
cetacean,NBP0202,2002,13,5/4/2002,05,04,19:56:42,123.83104,-68.6070,-73.2123,DG ,humpback_whale,100,4.5,4,0,2,-9999.0,3,5,3,0
cetacean,NBP0202,2002,14,5/4/2002,05,04,20:07:56,123.83884,-68.6172,-73.1797,DG ,humpback_whale,70,6,2,0,2,-9999.0,3,4,2,0
cetacean,NBP0202,2002,15,5/6/2002,05,06,15:47:44,125.65815,-68.4757,-75.1207,DG ,unidentified_small_whale,285,2,1,0,2,-9999.0,1,2,1,8
cetacean,NBP0202,2002,16,5/6/2002,05,06,16:43:27,125.69684,-68.4198,-75.2640,DG ,like_humpback_whale,330,5,3,0,1,-9999.0,1,4,2,8
cetacean,NBP0202,2002,17,5/6/2002,05,06,17:39:56,125.73606,-68.3705,-75.4322,DG ,humpback_whale,10,2,3,0,1,-9999.0,1,4,3,1
cetacean,NBP0202,2002,18,5/6/2002,05,06,17:53:39,125.74559,-68.3580,-75.4698,DG ,unidentified_large_baleen_whale,20,3,1,0,1,-9999.0,1,1,1,1
cetacean,NBP0202,2002,19,5/6/2002,05,06,18:23:47,125.76651,-68.3297,-75.5515,DG ,humpback_whale,290,0.8,1,0,1,-9999.0,1,1,1,1
cetacean,NBP0202,2002,20,5/6/2002,05,06,19:07:29,125.79686,-68.2892,-75.6723,DG ,like_humpback_whale,240,4,3,0,2,-9999.0,1,4,3,0
cetacean,NBP0202,2002,21,5/9/2002,05,09,19:09:00,128.79792,-68.8887,-77.2088,DG ,undetermined_minke_whale,300,1.2,2,0,1,-9999.0,1,3,2,0
cetacean,NBP0202,2002,22,5/11/2002,05,11,18:45:02,130.78127,-68.3018,-71.8607,DG ,undetermined_minke_whale,10,0.19,1,0,1,-9999.0,1,1,1,9
cetacean,NBP0202,2002,23,5/12/2002,05,12,14:36:47,131.60888,-68.2203,-69.8115,DG ,killer_whale,70,2.5,3,0,2,-9999.0,3,4,2,8
cetacean,NBP0202,2002,24,5/13/2002,05,13,19:01:10,132.79248,-67.2057,-70.2740,DG ,humpback_whale,330,0.6,1,0,1,-9999.0,1,2,1,5
cetacean,NBP0202,2002,25,5/14/2002,05,14,14:20:32,133.59759,-66.4963,-69.6633,DG ,humpback_whale,180,1.5,2,0,1,-9999.0,1,3,2,0
cetacean,NBP0202,2002,26,5/17/2002,05,17,14:35:45,136.60816,-64.7292,-63.0702,DG ,undetermined_minke_whale,260,0.1,1,0,1,-9999.0,3,1,1,2
cetacean,NBP0202,2002,27,5/17/2002,05,17,14:51:50,136.61933,-64.7043,-63.0095,DG ,humpback_whale,160,1,1,0,1,-9999.0,3,1,1,2
cetacean,NBP0202,2002,28,5/17/2002,05,17,15:45:50,136.65683,-64.6297,-62.8580,DG ,humpback_whale,80,0.4,2,0,1,-9999.0,3,2,2,2
cetacean,NBP0202,2002,29,5/17/2002,05,17,16:51:04,136.70213,-64.5432,-62.5055,DG ,humpback_whale,55,0.8,3,0,1,-9999.0,1,3,3,1
cetacean,NBP0202,2002,30,5/17/2002,05,17,17:19:54,136.72215,-64.5400,-62.4567,DG ,like_humpback_whale,140,1.8,3,0,1,-9999.0,1,5,3,1
cetacean,NBP0202,2002,31,5/17/2002,05,17,18:24:41,136.76714,-64.4912,-62.2678,DG ,humpback_whale,50,2.5,3,0,1,-9999.0,1,4,3,1
cetacean,NBP0204,2002,1,8/2/2002,08,02,14:22:23,213.59887,-57.6923,-64.1213,FV ,unidentified_small_whale,328,0.45,3,0,1,-9999.0,1,4,3,0
cetacean,NBP0204,2002,2,8/4/2002,08,04,18:54:11,215.78762,-64.8858,-64.1395,FV ,like_humpback_whale,76,3.6,3,0,3,-9999.0,3,4,3,0
cetacean,NBP0204,2002,3,8/9/2002,08,09,20:11:46,220.84151,-67.2232,-70.6415,FV ,undetermined_minke_whale,62,0.16,3,0,1,-9999.0,3,4,3,0
cetacean,NBP0204,2002,4,8/11/2002,08,11,16:07:03,222.67156,-68.6970,-76.1582,FV ,undetermined_minke_whale,336,0.5,3,0,1,-9999.0,5,4,3,0
cetacean,NBP0204,2002,5,8/11/2002,08,11,16:20:56,222.68120,-68.6900,-76.1897,FV ,undetermined_minke_whale,10,0.4,3,0,1,-9999.0,1,4,3,0
cetacean,NBP0204,2002,6,8/11/2002,08,11,17:38:24,222.73500,-68.6810,-76.1932,-9999.0,undetermined_minke_whale,35,0.53,3,0,1,-9999.0,1,4,3,0
cetacean,NBP0204,2002,7,8/14/2002,08,14,13:50:45,225.57691,-68.6723,-76.5343,FV ,undetermined_minke_whale,8,1.3,3,0,1,-9999.0,1,4,3,0
cetacean,NBP0204,2002,8,8/14/2002,08,14,20:03:12,225.83556,-68.4013,-76.1388,FV ,undetermined_minke_whale,270,1.26,3,0,1,-9999.0,1,4,3,0
cetacean,NBP0204,2002,9,8/14/2002,08,14,20:34:15,225.85712,-68.3805,-76.0528,FV ,undetermined_minke_whale,270,0.2,3,0,1,-9999.0,3,4,3,9
cetacean,NBP0204,2002,10,8/15/2002,08,15,14:01:30,226.58437,-68.5328,-74.5787,FV ,undetermined_minke_whale,6,0.62,3,0,1,-9999.0,1,4,3,0
cetacean,NBP0204,2002,11,8/16/2002,08,16,15:14:14,227.63488,-68.5170,-74.1765,FV ,undetermined_minke_whale,351,0.27,3,0,1,-9999.0,1,4,3,8
cetacean,NBP0204,2002,12,8/16/2002,08,16,18:31:15,227.77170,-68.4545,-74.6948,FV ,undetermined_minke_whale,352,0.67,3,0,1,-9999.0,3,4,3,9
cetacean,NBP0204,2002,13,8/18/2002,08,18,16:42:52,229.69644,-67.5213,-72.8442,FV ,unidentified_whale,352,0.9,3,0,2,-9999.0,0,4,3,8
cetacean,NBP0204,2002,14,8/18/2002,08,18,20:13:03,229.84240,-67.5903,-72.0308,FV ,undetermined_minke_whale,326,0.55,3,0,1,-9999.0,3,4,3,8
cetacean,NBP0204,2002,15,8/21/2002,08,21,14:54:17,232.62103,-67.0085,-73.3708,-9999.0,unidentified_whale,0,0,3,0,-9999.0,-9999.0,0,4,3,7
cetacean,NBP0204,2002,16,8/21/2002,08,21,16:13:22,232.67595,-67.0480,-73.5585,FV ,undetermined_minke_whale,24,0.5,3,0,2,-9999.0,3,4,3,7
cetacean,NBP0204,2002,17,8/21/2002,08,21,19:26:38,232.81016,-67.1415,-74.1890,FV ,undetermined_minke_whale,65,2,3,0,1,-9999.0,1,4,3,7
cetacean,NBP0204,2002,18,8/24/2002,08,24,17:55:19,235.74675,-67.8218,-73.9985,FV ,undetermined_minke_whale,18,0.8,3,0,1,-9999.0,3,4,3,0
penguin,LMG0103,2001,1,3/19/2001,03,19,10:34:15,77.44045,-52.9628,-67.6615,0,8,0,0.14,10,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,2,3/21/2001,03,21,12:12:03,79.50837,-59.0847,-61.9360,0,18,180,0.03,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,3,3/23/2001,03,23,12:08:32,81.50592,-62.9327,-61.8502,0,9,0,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,4,3/23/2001,03,23,14:21:16,81.59810,-63.2883,-61.6193,0,18,180,0.80,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,5,3/23/2001,03,23,14:21:16,81.59810,-63.2883,-61.6193,0,18,180,3.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,6,3/23/2001,03,23,14:21:16,81.59810,-63.2883,-61.6193,0,18,180,3.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,7,3/23/2001,03,23,14:21:16,81.59810,-63.2883,-61.6193,0,18,180,3.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,8,3/23/2001,03,23,14:21:16,81.59810,-63.2883,-61.6193,1,18,180,3.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,9,3/23/2001,03,23,14:21:16,81.59810,-63.2883,-61.6193,0,18,180,3.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,10,3/23/2001,03,23,14:21:16,81.59810,-63.2883,-61.6193,2,18,180,3.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,11,3/23/2001,03,23,14:21:16,81.59810,-63.2883,-61.6193,0,18,180,3.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,12,3/23/2001,03,23,14:21:16,81.59810,-63.2883,-61.6193,0,18,180,3.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,13,3/23/2001,03,23,14:28:41,81.60325,-63.3073,-61.6073,0,18,180,3.10,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,14,3/23/2001,03,23,16:44:25,81.69751,-63.6667,-61.3777,0,1,45,0.05,0,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,15,3/25/2001,03,25,17:09:25,83.71488,-65.0480,-64.9747,0,18,180,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,16,3/29/2001,03,29,10:33:29,87.43992,-68.2328,-71.0263,0,18,180,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,17,3/29/2001,03,29,22:07:47,87.92207,-67.9717,-70.0030,0,18,180,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,18,3/30/2001,03,30,18:26:28,88.76838,-66.8877,-70.0378,0,18,180,0.03,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,19,3/31/2001,03,31,22:39:26,89.94405,-66.7862,-73.1440,0,18,180,0.03,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,20,4/1/2001,04,01,17:57:20,90.74815,-65.4117,-70.1477,0,8,0,0.08,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,21,4/3/2001,04,03,11:53:38,92.49558,-65.7665,-64.9368,0,1,335,0.11,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,22,4/3/2001,04,03,11:55:22,92.49678,-65.7710,-64.9427,0,5,270,0.08,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,23,4/3/2001,04,03,11:55:51,92.49712,-65.7722,-64.9442,0,1,270,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,24,4/3/2001,04,03,11:57:43,92.49842,-65.7757,-64.9528,0,1,20,0.16,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,25,4/3/2001,04,03,12:11:39,92.50809,-65.7867,-65.0473,0,1,90,0,3,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,26,4/3/2001,04,03,12:12:01,92.50835,-65.7870,-65.0500,0,5,90,0.16,5,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,27,4/3/2001,04,03,12:12:22,92.50859,-65.7872,-65.0527,0,5,120,0.24,4,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,28,4/3/2001,04,03,12:33:05,92.52297,-65.8052,-65.1300,0,18,180,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,29,4/3/2001,04,03,13:18:08,92.55426,-65.8402,-65.1803,0,2,90,0.27,2,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,30,4/3/2001,04,03,13:18:39,92.55462,-65.8417,-65.1813,0,1,64,0.11,3,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,31,4/3/2001,04,03,17:41:49,92.73738,-66.0242,-65.8793,0,18,90,1.50,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,32,4/5/2001,04,05,10:51:54,94.45271,-67.2433,-67.8307,0,2,270,0.08,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,33,4/5/2001,04,05,11:00:32,94.45870,-67.2613,-67.8615,0,1,50,0.27,2,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,34,4/5/2001,04,05,11:03:19,94.46064,-67.2693,-67.8590,0,1,50,0.16,1,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,35,4/5/2001,04,05,11:04:13,94.46126,-67.2718,-67.8575,0,1,25,0.24,1,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,36,4/5/2001,04,05,11:04:37,94.46154,-67.2730,-67.8570,0,1,40,0.32,1,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,37,4/5/2001,04,05,11:07:08,94.46328,-67.2802,-67.8540,0,1,10,0.50,1,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,38,4/5/2001,04,05,11:07:08,94.46328,-67.2802,-67.8540,0,6,10,0.50,1,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,39,4/5/2001,04,05,11:12:26,94.46697,-67.2957,-67.8478,0,6,90,0.60,2,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,40,4/5/2001,04,05,11:15:08,94.46884,-67.3033,-67.8447,0,1,90,0.01,2,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,41,4/5/2001,04,05,11:15:27,94.46906,-67.3042,-67.8443,0,12,90,0.01,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,42,4/5/2001,04,05,11:24:44,94.47551,-67.3303,-67.8307,0,1,90,0.01,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,43,4/5/2001,04,05,11:30:03,94.47920,-67.3453,-67.8238,0,1,45,0.50,1,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,44,4/5/2001,04,05,11:33:35,94.48165,-67.3555,-67.8192,0,1,65,0.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,45,4/5/2001,04,05,11:42:34,94.48790,-67.3812,-67.8137,0,2,90,0.22,3,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,46,4/5/2001,04,05,11:42:52,94.48810,-67.3820,-67.8140,0,1,90,0.16,3,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,47,4/5/2001,04,05,12:10:42,94.50743,-67.4635,-67.8227,0,1,0,0.27,10,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,48,4/5/2001,04,05,12:14:18,94.50993,-67.4735,-67.8310,0,12,25,0.05,4,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,49,4/5/2001,04,05,12:14:43,94.51022,-67.4747,-67.8320,0,1,90,1.20,5,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,50,4/5/2001,04,05,14:20:08,94.59731,-67.5840,-67.9533,0,1,0,0.54,15,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,51,4/5/2001,04,05,14:25:16,94.60088,-67.5977,-67.9668,0,1,0,0.27,8,-9999.0,-9999.0,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,52,4/5/2001,04,05,14:37:54,94.60965,-67.6310,-68.0035,0,1,20,0.27,7,-9999.0,-9999.0,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,53,4/5/2001,04,05,15:10:44,94.63245,-67.6753,-68.0637,0,1,90,0.16,4,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,54,4/5/2001,04,05,17:41:30,94.73715,-67.7850,-68.1647,0,1,30,0.16,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,55,4/5/2001,04,05,18:44:57,94.78122,-67.8340,-67.7160,0,1,20,0.11,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,56,4/5/2001,04,05,18:54:03,94.78753,-67.8405,-67.6608,0,1,10,0.16,2,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,57,4/5/2001,04,05,18:57:09,94.78969,-67.8495,-67.6612,0,1,5,0.11,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,58,4/5/2001,04,05,19:51:32,94.82745,-67.9833,-67.6445,0,18,180,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,59,4/6/2001,04,06,16:24:51,95.68392,-68.3258,-67.9338,0,1,75,0.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,60,4/6/2001,04,06,18:38:42,95.77688,-68.2595,-68.7830,0,1,85,0.02,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,61,4/6/2001,04,06,18:51:48,95.78597,-68.2498,-68.8787,0,1,1,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,62,4/6/2001,04,06,18:55:32,95.78856,-68.2470,-68.9058,0,0,10,0.11,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,63,4/6/2001,04,06,19:21:36,95.80667,-68.2285,-69.0992,0,1,20,0.05,1,-9999.0,-9999.0,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,64,4/6/2001,04,06,19:23:54,95.80826,-68.2267,-69.1167,0,1,60,0.05,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,65,4/6/2001,04,06,19:42:54,95.82146,-68.1788,-69.1658,0,1,25,0.04,3,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,66,4/6/2001,04,06,19:47:51,95.82490,-68.1650,-69.1737,0,1,357,1.00,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,67,4/6/2001,04,06,19:58:25,95.83224,-68.1362,-69.1927,0,1,45,0.04,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,68,4/6/2001,04,06,20:11:52,95.84158,-68.1003,-69.2203,0,1,0,0.03,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,69,4/6/2001,04,06,21:13:14,95.88419,-67.9358,-69.3310,0,1,5,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0103,2001,70,4/6/2001,04,06,21:38:04,95.90144,-67.8677,-69.3765,0,1,28,0.04,3,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,1,2/10/2002,02,10,8:12:40,40.34213,-63.7355,-61.4807,0,6,90,0.03,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,2,2/10/2002,02,10,8:22:13,40.34876,-63.7640,-61.4797,0,6,90,0.08,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,3,2/10/2002,02,10,8:56:55,40.37286,-63.8622,-61.5210,0,24,270,0.02,8,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,4,2/10/2002,02,10,11:37:58,40.48470,-64.2625,-61.9127,0,1,90,0.41,4,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,5,2/10/2002,02,10,12:17:00,40.51181,-64.3462,-62.0367,0,1,270,0.02,2,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,6,2/10/2002,02,10,12:17:23,40.51207,-64.3470,-62.0380,0,1,270,0.08,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,7,2/10/2002,02,10,14:52:58,40.62012,-64.6022,-62.7688,0,24,90,0.02,8,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,8,2/10/2002,02,10,16:53:21,40.70372,-64.7767,-63.3817,0,2,90,0.27,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,9,2/10/2002,02,10,17:03:16,40.71060,-64.7807,-63.4210,0,2,270,0.05,2,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,10,2/13/2002,02,13,12:20:26,43.51419,-66.8832,-69.8948,0,6,270,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,11,2/13/2002,02,13,15:36:26,43.65030,-66.8657,-70.0913,0,1,270,0.01,2,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,12,2/13/2002,02,13,22:42:41,43.94631,-66.9040,-71.0077,0,1,270,0.01,8,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,13,2/14/2002,02,14,12:47:42,44.53312,-68.2060,-70.8457,0,2,270,0.27,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,14,2/14/2002,02,14,12:59:00,44.54097,-68.2240,-70.8957,0,2,90,0.27,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,15,2/14/2002,02,14,13:03:48,44.54431,-68.2305,-70.9162,0,2,90,0.16,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,16,2/14/2002,02,14,13:05:22,44.54540,-68.2323,-70.9237,0,2,90,0.22,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,17,2/14/2002,02,14,13:13:22,44.55095,-68.2438,-70.9605,0,2,270,0.16,3,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,18,2/14/2002,02,14,21:40:53,44.90339,-68.0715,-70.4538,0,0,270,0.54,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,19,2/14/2002,02,14,21:41:59,44.90415,-68.0705,-70.4478,0,4,90,0.27,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,20,2/16/2002,02,16,11:46:35,46.49068,-65.8810,-70.9500,0,1,30,0.01,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,21,2/17/2002,02,17,11:58:44,47.49912,-64.1483,-67.4907,0,1,8,0.07,2,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,22,2/17/2002,02,17,14:11:57,47.59163,-64.4722,-67.8533,0,24,0,0.02,10,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,23,2/17/2002,02,17,16:50:27,47.70170,-64.8813,-68.3213,0,24,70,0.02,6,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,24,2/17/2002,02,17,16:51:18,47.70229,-64.8837,-68.3238,0,24,270,0.03,10,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,25,2/18/2002,02,18,11:25:39,48.47615,-67.6313,-71.0165,0,1,352,0.16,2,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,26,2/18/2002,02,18,13:27:40,48.56088,-67.8208,-70.3393,0,1,295,0.02,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,27,2/18/2002,02,18,13:43:06,48.57160,-67.8467,-70.2545,0,1,330,1.00,3,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,28,2/18/2002,02,18,23:59:08,48.99940,-68.1143,-69.5078,0,1,0,1.00,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,29,2/19/2002,02,19,1:24:51,49.05892,-68.2972,-69.8845,0,2,270,0.05,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
